"Species_name","Order","Suborder","Parvorder","Family","Diel_Pattern","max_crep","max_dinoc","Confidence","tips"
"Mus minutoides","Rodentia","idk","non-cetacean","Muridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mus_minutoides"
"Mus minutoides","Rodentia","idk","non-cetacean","Muridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mus_minutoides"
"Mus musculus","Rodentia","idk","non-cetacean","Muridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mus_musculus"
"Mus setulosus","Rodentia","idk","non-cetacean","Muridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mus_setulosus"
"Mus spretus","Rodentia","idk","non-cetacean","Muridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mus_spretus"
"Mus triton","Rodentia","idk","non-cetacean","Muridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mus_triton"
"Muscardinus avellanarius","Rodentia","idk","non-cetacean","Gliridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Muscardinus_avellanarius"
"Muscardinus avellanarius","Rodentia","idk","non-cetacean","Gliridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Muscardinus_avellanarius"
"Muscardinus avellanarius","Rodentia","idk","non-cetacean","Gliridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Muscardinus_avellanarius"
"Mustela africana","Carnivora","idk","non-cetacean","Mustelidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Mustela_africana"
"Mustela altaica","Carnivora","idk","non-cetacean","Mustelidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mustela_altaica"
"Mustela erminea","Carnivora","idk","non-cetacean","Mustelidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mustela_erminea"
"Mustela eversmanii","Carnivora","idk","non-cetacean","Mustelidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mustela_eversmanii"
"Mustela frenata","Carnivora","idk","non-cetacean","Mustelidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mustela_frenata"
"Mustela lutreola","Carnivora","idk","non-cetacean","Mustelidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mustela_lutreola"
"Mustela lutreola","Carnivora","idk","non-cetacean","Mustelidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mustela_lutreola"
"Mustela nigripes","Carnivora","idk","non-cetacean","Mustelidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mustela_nigripes"
"Mustela nivalis","Carnivora","idk","non-cetacean","Mustelidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Mustela_nivalis"
"Mustela nudipes","Carnivora","idk","non-cetacean","Mustelidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Mustela_nudipes"
"Mustela putorius","Carnivora","idk","non-cetacean","Mustelidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mustela_putorius"
"Mustela sibirica","Carnivora","idk","non-cetacean","Mustelidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mustela_sibirica"
"Mydaus javanensis","Carnivora","idk","non-cetacean","Mephitidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mydaus_javanensis"
"Mydaus marchei","Carnivora","idk","non-cetacean","Mephitidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mydaus_marchei"
"Mylomys dybowskii","Rodentia","idk","non-cetacean","Muridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Mylomys_dybowskii"
"Myocastor coypus","Rodentia","idk","non-cetacean","Myocastoridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myocastor_coypus"
"Myocastor coypus","Rodentia","idk","non-cetacean","Myocastoridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myocastor_coypus"
"Myocastor coypus","Rodentia","idk","non-cetacean","Myocastoridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myocastor_coypus"
"Myodes californicus","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Myodes_californicus"
"Myodes gapperi","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Myodes_gapperi"
"Myodes gapperi","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Myodes_gapperi"
"Myodes glareolus","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Myodes_glareolus"
"Myodes rufocanus","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Myodes_rufocanus"
"Myodes rutilus","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Myodes_rutilus"
"Myoictis melas","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myoictis_melas"
"Myoictis melas","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myoictis_melas"
"Myoictis melas","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myoictis_melas"
"Myomyscus verreauxii","Rodentia","idk","non-cetacean","Muridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myomyscus_verreauxii"
"Myonycteris torquata","Chiroptera","idk","non-cetacean","Pteropodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myonycteris_torquata"
"Myoprocta acouchy","Rodentia","idk","non-cetacean","Dasyproctidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Myoprocta_acouchy"
"Myoprocta acouchy","Rodentia","idk","non-cetacean","Dasyproctidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Myoprocta_acouchy"
"Myopterus daubentonii","Chiroptera","idk","non-cetacean","Molossidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myopterus_daubentonii"
"Myopus schisticolor","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myopus_schisticolor"
"Myosciurus pumilio","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Myosciurus_pumilio"
"Myosciurus pumilio","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Myosciurus_pumilio"
"Myosorex cafer","Soricomorpha","idk","non-cetacean","Soricidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myosorex_cafer"
"Myosorex longicaudatus","Soricomorpha","idk","non-cetacean","Soricidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Myosorex_longicaudatus"
"Myosorex varius","Soricomorpha","idk","non-cetacean","Soricidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myosorex_varius"
"Myotis adversus","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_adversus"
"Myotis adversus","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_adversus"
"Myotis albescens","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_albescens"
"Myotis austroriparius","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_austroriparius"
"Myotis bocagii","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_bocagii"
"Myotis californicus","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_californicus"
"Myotis daubentonii","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_daubentonii"
"Myotis evotis","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_evotis"
"Myotis grisescens","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_grisescens"
"Myotis keaysi","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_keaysi"
"Myotis keenii","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_keenii"
"Myotis laniger","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_laniger"
"Myotis leibii","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_leibii"
"Myotis levis","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_levis"
"Myotis lucifugus","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_lucifugus"
"Myotis mystacinus","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_mystacinus"
"Myotis nigricans","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_nigricans"
"Myotis oxyotus","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_oxyotus"
"Myotis riparius","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_riparius"
"Myotis sodalis","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_sodalis"
"Myotis thysanodes","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_thysanodes"
"Myotis velifer","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_velifer"
"Myotis vivesi","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_vivesi"
"Myotis volans","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_volans"
"Myotis welwitschii","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_welwitschii"
"Myotis yumanensis","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Myotis_yumanensis"
"Myrmecobius fasciatus","Dasyuromorphia","idk","non-cetacean","Myrmecobiidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Myrmecobius_fasciatus"
"Myrmecobius fasciatus","Dasyuromorphia","idk","non-cetacean","Myrmecobiidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Myrmecobius_fasciatus"
"Myrmecophaga tridactyla","Pilosa","idk","non-cetacean","Myrmecophagidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Myrmecophaga_tridactyla"
"Myrmecophaga tridactyla","Pilosa","idk","non-cetacean","Myrmecophagidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Myrmecophaga_tridactyla"
"Myrmecophaga tridactyla","Pilosa","idk","non-cetacean","Myrmecophagidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Myrmecophaga_tridactyla"
"Mystacina robusta","Chiroptera","idk","non-cetacean","Mystacinidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mystacina_robusta"
"Mystacina tuberculata","Chiroptera","idk","non-cetacean","Mystacinidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mystacina_tuberculata"
"Mystromys albicaudatus","Rodentia","idk","non-cetacean","Nesomyidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Mystromys_albicaudatus"
"Naemorhedus caudatus","Artiodactyla","Ruminantia","non-cetacean","Bovidae","crepuscular","crepuscular","crepuscular","Bennie_2014_dataset","Naemorhedus_caudatus"
"Naemorhedus goral","Artiodactyla","Ruminantia","non-cetacean","Bovidae","crepuscular","crepuscular","crepuscular","Bennie_2014_dataset","Naemorhedus_goral"
"Nandinia binotata","Carnivora","idk","non-cetacean","Nandiniidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Nandinia_binotata"
"Nanger dama","Artiodactyla","Ruminantia","non-cetacean","Bovidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nanger_dama"
"Nanger granti","Artiodactyla","Ruminantia","non-cetacean","Bovidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nanger_granti"
"Nanger soemmerringii","Artiodactyla","Ruminantia","non-cetacean","Bovidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nanger_soemmerringii"
"Nannosciurus melanotis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nannosciurus_melanotis"
"Nanonycteris veldkampii","Chiroptera","idk","non-cetacean","Pteropodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Nanonycteris_veldkampii"
"Napaeozapus insignis","Rodentia","idk","non-cetacean","Dipodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Napaeozapus_insignis"
"Napaeozapus insignis","Rodentia","idk","non-cetacean","Dipodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Napaeozapus_insignis"
"Nasalis larvatus","Primates","idk","non-cetacean","Cercopithecidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nasalis_larvatus"
"Nasalis larvatus","Primates","idk","non-cetacean","Cercopithecidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nasalis_larvatus"
"Nasua narica","Carnivora","idk","non-cetacean","Procyonidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nasua_narica"
"Nasua narica","Carnivora","idk","non-cetacean","Procyonidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nasua_narica"
"Nasua nasua","Carnivora","idk","non-cetacean","Procyonidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nasua_nasua"
"Nasuella olivacea","Carnivora","idk","non-cetacean","Procyonidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nasuella_olivacea"
"Nasuella olivacea","Carnivora","idk","non-cetacean","Procyonidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Nasuella_olivacea"
"Natalus stramineus","Chiroptera","idk","non-cetacean","Natalidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Natalus_stramineus"
"Neacomys guianae","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Neacomys_guianae"
"Neacomys pictus","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Neacomys_pictus"
"Neacomys pictus","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Neacomys_pictus"
"Neacomys spinosus","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Neacomys_spinosus"
"Neacomys spinosus","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Neacomys_spinosus"
"Neacomys tenuipes","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Neacomys_tenuipes"
"Neacomys tenuipes","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Neacomys_tenuipes"
"Necromys lasiurus","Rodentia","idk","non-cetacean","Cricetidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Necromys_lasiurus"
"Necromys obscurus","Rodentia","idk","non-cetacean","Cricetidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Necromys_obscurus"
"Necromys urichi","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Necromys_urichi"
"Necromys urichi","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Necromys_urichi"
"Nectomys palmipes","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Nectomys_palmipes"
"Nectomys palmipes","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Nectomys_palmipes"
"Nectomys rattus","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Nectomys_rattus"
"Nectomys rattus","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Nectomys_rattus"
"Nectomys squamipes","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Nectomys_squamipes"
"Nectomys squamipes","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Nectomys_squamipes"
"Neofelis nebulosa","Carnivora","idk","non-cetacean","Felidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Neofelis_nebulosa"
"Neofelis nebulosa","Carnivora","idk","non-cetacean","Felidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Neofelis_nebulosa"
"Neofiber alleni","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Neofiber_alleni"
"Neofiber alleni","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Neofiber_alleni"
"Neohylomys hainanensis","Erinaceomorpha","idk","non-cetacean","Erinaceidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Neohylomys_hainanensis"
"Neohylomys hainanensis","Erinaceomorpha","idk","non-cetacean","Erinaceidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Neohylomys_hainanensis"
"Neomys anomalus","Soricomorpha","idk","non-cetacean","Soricidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Neomys_anomalus"
"Neomys fodiens","Soricomorpha","idk","non-cetacean","Soricidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Neomys_fodiens"
"Neomys teres","Soricomorpha","idk","non-cetacean","Soricidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Neomys_teres"
