"","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","tips","genus","family","order","diel","diel_confidence","diel2","genome"
"4003","syngnathus pelagicus","Syngnathus pelagicus",FALSE,355546,FALSE,"",2,"Syngnathus_pelagicus","Syngnathus","Syngnathidae","Syngnathiformes","diurnal",1,"diurnal",""
"4004","syngnathus rostellatus","Syngnathus rostellatus",FALSE,774411,FALSE,"",1,"Syngnathus_rostellatus","Syngnathus","Syngnathidae","Syngnathiformes","diurnal",2,"diurnal",""
"4005","syngnathus scovelli","Syngnathus scovelli",FALSE,251400,FALSE,"",1,"Syngnathus_scovelli","Syngnathus","Syngnathidae","Syngnathiformes","diurnal",1,"diurnal",""
"4006","syngnathus taenionotus","Syngnathus taenionotus",FALSE,251405,FALSE,"",1,"Syngnathus_taenionotus","Syngnathus","Syngnathidae","Syngnathiformes","diurnal",1,"diurnal",""
"4007","syngnathus tenuirostris","Syngnathus tenuirostris",FALSE,721608,FALSE,"",1,"Syngnathus_tenuirostris","Syngnathus","Syngnathidae","Syngnathiformes","diurnal",1,"diurnal",""
"4008","syngnathus typhle","Syngnathus typhle",FALSE,251396,FALSE,"",1,"Syngnathus_typhle","Syngnathus","Syngnathidae","Syngnathiformes","diurnal",1,"diurnal",""
"4009","synodontis nigriventris","Synodontis nigriventris",FALSE,315243,FALSE,"",1,"Synodontis_nigriventris","Synodontis","Mochokidae","Siluriformes","nocturnal",5,"nocturnal",""
"4010","synodontis njassae","Synodontis njassae",FALSE,56139,FALSE,"",1,"Synodontis_njassae","Synodontis","Mochokidae","Siluriformes","crepuscular/nocturnal",3,"crepuscular",""
"4011","synodontis victoriae","Synodontis victoriae",FALSE,56130,FALSE,"",1,"Synodontis_victoriae","Synodontis","Mochokidae","Siluriformes","nocturnal",1,"nocturnal",""
"4012","synodus foetens","Synodus foetens",FALSE,683891,FALSE,"",1,"Synodus_foetens","Synodus","Synodontidae","Aulopiformes","unclear/diurnal",2,"unclear",""
"4013","synodus intermedius","Synodus intermedius",FALSE,758202,FALSE,"",1,"Synodus_intermedius","Synodus","Synodontidae","Aulopiformes","diurnal",1,"diurnal",""
"4014","synodus lacertinus","Synodus lacertinus",FALSE,47475,FALSE,"",1,"Synodus_lacertinus","Synodus","Synodontidae","Aulopiformes","unclear",1,"unknown",""
"4015","synodus lucioceps","Synodus lucioceps",FALSE,47478,FALSE,"",1,"Synodus_lucioceps","Synodus","Synodontidae","Aulopiformes","unclear",1,"unknown",""
"4016","synodus poeyi","Synodus poeyi",FALSE,3629225,FALSE,"",1,"Synodus_poeyi","Synodus","Synodontidae","Aulopiformes","diurnal",2,"diurnal",""
"4017","synodus saurus","Synodus saurus",FALSE,44796,FALSE,"",1,"Synodus_saurus","Synodus","Synodontidae","Aulopiformes","diurnal",1,"diurnal",""
"4018","synodus synodus","Synodus synodus",FALSE,1024465,FALSE,"",1,"Synodus_synodus","Synodus","Synodontidae","Aulopiformes","diurnal",1,"diurnal",""
"4019","synodus variegatus","Synodus variegatus",FALSE,252111,FALSE,"",1,"Synodus_variegatus","Synodus","Synodontidae","Aulopiformes","crepuscular",2,"crepuscular",""
"4020","taenianotus triacanthus","Taenianotus triacanthus",FALSE,204678,FALSE,"",1,"Taenianotus_triacanthus","Taenianotus","Scorpaenidae","Perciformes/Scorpaenoidei","nocturnal",1,"nocturnal",""
"4021","taeniura lymma","Taeniura lymma",FALSE,151429,FALSE,"",1,"Taeniura_lymma","Taeniura","Dasyatidae","Myliobatiformes","nocturnal",2,"nocturnal",""
"4022","taeniura meyeni","Taeniura meyeni",FALSE,688878,FALSE,"",1,"Taeniura_meyeni",NA,NA,NA,"diurnal",2,"diurnal",""
"4023","takifugu alboplumbeus","Takifugu alboplumbeus",FALSE,465414,FALSE,"",1,"Takifugu_alboplumbeus","Takifugu","Tetraodontidae","Tetraodontiformes","nocturnal",2,"nocturnal",""
"4025","takifugu oblongus","Takifugu oblongus",FALSE,986284,FALSE,"",1,"Takifugu_oblongus","Takifugu","Tetraodontidae","Tetraodontiformes","crepuscular/diurnal",2,"crepuscular",""
"4026","tandanus tandanus","Tandanus tandanus",FALSE,113084,FALSE,"",1,"Tandanus_tandanus","Tandanus","Plotosidae","Siluriformes","crepuscular",4,"crepuscular",""
"4027","tanyemblemaria alleni","Tanyemblemaria alleni",FALSE,3639971,FALSE,"",1,"Tanyemblemaria_alleni","Tanyemblemaria","Chaenopsidae","Blenniiformes","diurnal",1,"diurnal",""
"4028","tatia gyrina","Tatia gyrina",FALSE,3623474,FALSE,"",1,"Tatia_gyrina","Tatia","Auchenipteridae","Siluriformes","crepuscular/nocturnal",1,"crepuscular",""
"4029","tatia intermedia","Tatia intermedia",FALSE,165958,FALSE,"",1,"Tatia_intermedia","Tatia","Auchenipteridae","Siluriformes","crepuscular/nocturnal",2,"crepuscular",""
"4030","tatia reticulata","Tatia reticulata",FALSE,3623492,FALSE,"",1,"Tatia_reticulata",NA,NA,NA,"nocturnal",3,"nocturnal",""
"4031","tatia schultzi","Balroglanis schultzi",FALSE,3623489,TRUE,"",1,"Balroglanis_schultzi",NA,NA,NA,"nocturnal",3,"nocturnal",""
"4032","taurulus bubalis","Taurulus bubalis",FALSE,231445,FALSE,"",1,"Taurulus_bubalis","Taurulus","Cottidae","Perciformes/Cottoidei","diurnal",5,"diurnal",""
"4033","tautoga onitis","Tautoga onitis",FALSE,787186,FALSE,"",1,"Tautoga_onitis","Tautoga","Labridae","Eupercaria/misc","diurnal",4,"diurnal",""
"4034","teleocichla centrarchus","Teleocichla centrarchus",FALSE,220935,FALSE,"",1,"Teleocichla_centrarchus","Teleocichla","Cichlidae","Cichliformes","diurnal",3,"diurnal",""
"4035","teleocichla gephyrogramma","Teleocichla gephyrogramma",FALSE,199973,FALSE,"",1,"Teleocichla_gephyrogramma","Teleocichla","Cichlidae","Cichliformes","diurnal",3,"diurnal",""
"4036","teleocichla monogramma","Teleocichla monogramma",FALSE,776952,FALSE,"",1,"Teleocichla_monogramma","Teleocichla","Cichlidae","Cichliformes","diurnal",3,"diurnal",""
"4037","telestes muticellus","Telestes muticellus",FALSE,441326,FALSE,"",1,"Telestes_muticellus","Telestes","Leuciscidae","Cypriniformes","nocturnal",1,"nocturnal",""
"4038","telmatherina antoniae","Telmatherina antoniae",FALSE,864112,FALSE,"",1,"Telmatherina_antoniae","Telmatherina","Telmatherinidae","Atheriniformes","diurnal",3,"diurnal",""
"4039","telmatochromis temporalis","Telmatochromis temporalis",FALSE,803537,FALSE,"",1,"Telmatochromis_temporalis","Telmatochromis","Cichlidae","Cichliformes","nocturnal",5,"nocturnal",""
"4040","telmatochromis vittatus","Telmatochromis vittatus",FALSE,223655,FALSE,"",1,"Telmatochromis_vittatus","Telmatochromis","Cichlidae","Cichliformes","nocturnal",5,"nocturnal",""
"4042","tenualosa ilisha","Tenualosa ilisha",FALSE,162234,FALSE,"",1,"Tenualosa_ilisha","Tenualosa","Clupeidae","Clupeiformes","nocturnal",3,"nocturnal","GCA 003651195.1"
"4043","terapon jarbua","Terapon jarbua",FALSE,711787,FALSE,"",1,"Terapon_jarbua","Terapon","Terapontidae","Centrarchiformes","nocturnal",2,"nocturnal",""
"4044","terapon puta","Terapon puta",FALSE,165022,FALSE,"",1,"Terapon_puta","Terapon","Terapontidae","Centrarchiformes","nocturnal",2,"nocturnal",""
"4045","terapon theraps","Terapon theraps",FALSE,711778,FALSE,"",1,"Terapon_theraps","Terapon","Terapontidae","Centrarchiformes","crepuscular/nocturnal",3,"crepuscular",""
"4046","tetractenos glaber","Tetractenos glaber",FALSE,484087,FALSE,"",1,"Tetractenos_glaber","Tetractenos","Tetraodontidae","Tetraodontiformes","nocturnal",3,"nocturnal",""
"4047","tetragonopterus chalceus","Tetragonopterus chalceus",FALSE,625996,FALSE,"",1,"Tetragonopterus_chalceus","Tetragonopterus","Characidae","Characiformes","nocturnal",2,"nocturnal",""
"4048","tetragonopterus fasciatus","Tetragonopterus fasciatus",FALSE,7650067,FALSE,"",1,"Tetragonopterus_fasciatus",NA,NA,NA,"diurnal",1,"diurnal",""
"4049","tetranematichthys barthemi","Tetranematichthys barthemi",FALSE,3623500,FALSE,"",1,"Tetranematichthys_barthemi","Tetranematichthys","Auchenipteridae","Siluriformes","crepuscular/nocturnal",1,"crepuscular",""
"4050","tetranematichthys quadrifilis","Tetranematichthys quadrifilis",FALSE,532334,FALSE,"",1,"Tetranematichthys_quadrifilis","Tetranematichthys","Auchenipteridae","Siluriformes","nocturnal",3,"nocturnal",""
"4051","tetraodon fluviatilis","Tetraodon fluviatilis",FALSE,120277,FALSE,"",2,"Tetraodon_fluviatilis",NA,NA,NA,"nocturnal",1,"nocturnal",""
"4052","tetrapturus angustirostris","Tetrapturus angustirostris",FALSE,665887,FALSE,"",1,"Tetrapturus_angustirostris","Tetrapturus","Istiophoridae","Carangiformes","nocturnal",4,"nocturnal",""
"4053","tetronarce californica","Tetronarce californica",FALSE,493412,FALSE,"",1,"Tetronarce_californica","Tetronarce","Torpedinidae","Torpediniformes","nocturnal",4,"nocturnal",""
"4054","tetrosomus gibbosus","Tetrosomus gibbosus",FALSE,810164,FALSE,"",1,"Tetrosomus_gibbosus","Tetrosomus","Ostraciidae","Tetraodontiformes","unclear",1,"unknown",""
"4055","thalassoma amblycephalum","Thalassoma amblycephalum",FALSE,467217,FALSE,"",1,"Thalassoma_amblycephalum","Thalassoma","Labridae","Eupercaria/misc","diurnal",2,"diurnal",""
"4056","thalassoma ascensionis","Thalassoma ascensionis",FALSE,467222,FALSE,"",1,"Thalassoma_ascensionis","Thalassoma","Labridae","Eupercaria/misc","diurnal",1,"diurnal",""
"4057","thalassoma bifasciatum","Thalassoma bifasciatum",FALSE,907850,FALSE,"",1,"Thalassoma_bifasciatum","Thalassoma","Labridae","Eupercaria/misc","diurnal",2,"diurnal","GCA 008086565.1"
"4058","thalassoma cupido","Thalassoma cupido",FALSE,1094745,FALSE,"",1,"Thalassoma_cupido","Thalassoma","Labridae","Eupercaria/misc","diurnal",5,"diurnal",""
"4059","thalassoma duperrey","Thalassoma duperrey",FALSE,1072538,FALSE,"",1,"Thalassoma_duperrey","Thalassoma","Labridae","Eupercaria/misc","diurnal",2,"diurnal",""
"4060","thalassoma grammaticum","Thalassoma grammaticum",FALSE,395860,FALSE,"",1,"Thalassoma_grammaticum","Thalassoma","Labridae","Eupercaria/misc","diurnal",1,"diurnal",""
"4061","thalassoma hardwicke","Thalassoma hardwicke",FALSE,102998,FALSE,"",1,"Thalassoma_hardwicke","Thalassoma","Labridae","Eupercaria/misc","diurnal",2,"diurnal",""
"4062","thalassoma hebraicum","Thalassoma hebraicum",FALSE,1094747,FALSE,"",1,"Thalassoma_hebraicum","Thalassoma","Labridae","Eupercaria/misc","diurnal",2,"diurnal",""
"4063","thalassoma lucasanum","Thalassoma lucasanum",FALSE,1094750,FALSE,"",1,"Thalassoma_lucasanum","Thalassoma","Labridae","Eupercaria/misc","diurnal",3,"diurnal",""
"4064","thalassoma lunare","Thalassoma lunare",FALSE,948286,FALSE,"",1,"Thalassoma_lunare","Thalassoma","Labridae","Eupercaria/misc","diurnal",2,"diurnal",""
"4065","thalassoma lutescens","Thalassoma lutescens",FALSE,1094751,FALSE,"",1,"Thalassoma_lutescens","Thalassoma","Labridae","Eupercaria/misc","diurnal",2,"diurnal",""
"4066","thalassoma newtoni","Thalassoma newtoni",FALSE,467221,FALSE,"",1,"Thalassoma_newtoni","Thalassoma","Labridae","Eupercaria/misc","diurnal",1,"diurnal",""
"4067","thalassoma noronhanum","Thalassoma noronhanum",FALSE,467223,FALSE,"",1,"Thalassoma_noronhanum","Thalassoma","Labridae","Eupercaria/misc","diurnal",1,"diurnal",""
"4069","thalassoma purpureum","Thalassoma purpureum",FALSE,948287,FALSE,"",1,"Thalassoma_purpureum","Thalassoma","Labridae","Eupercaria/misc","diurnal",1,"diurnal",""
"4070","thalassoma quinquevittatum","Thalassoma quinquevittatum",FALSE,948288,FALSE,"",1,"Thalassoma_quinquevittatum","Thalassoma","Labridae","Eupercaria/misc","diurnal",2,"diurnal",""
"4071","thalassoma robertsoni","Thalassoma robertsoni",FALSE,517514,FALSE,"",1,"Thalassoma_robertsoni","Thalassoma","Labridae","Eupercaria/misc","diurnal",1,"diurnal",""
"4072","thalassoma sanctaehelenae","Thalassoma sanctaehelenae",FALSE,467225,FALSE,"",1,"Thalassoma_sanctaehelenae","Thalassoma","Labridae","Eupercaria/misc","diurnal",1,"diurnal",""
"4073","thalassoma trilobatum","Thalassoma trilobatum",FALSE,517511,FALSE,"",1,"Thalassoma_trilobatum","Thalassoma","Labridae","Eupercaria/misc","diurnal",2,"diurnal",""
"4074","thalassoma virens","Thalassoma virens",FALSE,47325,FALSE,"",1,"Thalassoma_virens","Thalassoma","Labridae","Eupercaria/misc","diurnal",1,"diurnal",""
"4075","thalassophryne maculosa","Thalassophryne maculosa",FALSE,449973,FALSE,"",1,"Thalassophryne_maculosa","Thalassophryne","Batrachoididae","Batrachoidiformes","nocturnal",1,"nocturnal",""
"4076","thalassophryne montevidensis","Thalassophryne montevidensis",FALSE,3630473,FALSE,"",1,"Thalassophryne_montevidensis","Thalassophryne","Batrachoididae","Batrachoidiformes","nocturnal",1,"nocturnal",""
"4077","thalassophryne punctata","Thalassophryne punctata",FALSE,3630475,FALSE,"",1,"Thalassophryne_punctata","Thalassophryne","Batrachoididae","Batrachoidiformes","nocturnal",1,"nocturnal",""
"4078","thamnaconus septentrionalis","Thamnaconus septentrionalis",FALSE,151869,FALSE,"",1,"Thamnaconus_septentrionalis","Thamnaconus","Monacanthidae","Tetraodontiformes","diurnal",3,"diurnal","Zuzanna"
"4081","thoracocharax stellatus","Thoracocharax stellatus",FALSE,332385,FALSE,"",1,"Thoracocharax_stellatus","Thoracocharax","Gasteropelecidae","Characiformes","crepuscular/nocturnal",3,"crepuscular",""
"4082","thorichthys aureus","Thorichthys aureus",FALSE,626339,FALSE,"",1,"Thorichthys_aureus","Thorichthys","Cichlidae","Cichliformes","diurnal",1,"diurnal",""
"4083","thorichthys meeki","Thorichthys meeki",FALSE,207017,FALSE,"",1,"Thorichthys_meeki","Thorichthys","Cichlidae","Cichliformes","diurnal",3,"diurnal",""
"4084","thorogobius angolensis","Thorogobius angolensis",FALSE,3637576,FALSE,"",1,"Thorogobius_angolensis","Thorogobius","Gobiidae","Gobiiformes","diurnal",1,"diurnal",""
"4085","thorogobius ephippiatus","Thorogobius ephippiatus",FALSE,3637575,FALSE,"",1,"Thorogobius_ephippiatus","Thorogobius","Gobiidae","Gobiiformes","diurnal",2,"diurnal",""
"4086","thryssa hamiltoni","Thryssa hamiltonii",FALSE,275209,TRUE,"",1,"Thryssa_hamiltonii","Thryssa","Engraulidae","Clupeiformes","nocturnal",2,"nocturnal",""
"4087","thryssa mystax","Thryssa mystax",FALSE,970085,FALSE,"",1,"Thryssa_mystax","Thryssa","Engraulidae","Clupeiformes","diurnal",2,"diurnal",""
"4088","thunnus albacares","Thunnus albacares",FALSE,833188,FALSE,"",1,"Thunnus_albacares","Thunnus","Scombridae","Scombriformes","diurnal",4,"diurnal","GCA 900302625.1"
"4089","thunnus maccoyii","Thunnus maccoyii",FALSE,358610,FALSE,"",1,"Thunnus_maccoyii","Thunnus","Scombridae","Scombriformes","diurnal",4,"diurnal","Zuzanna"
"4090","thunnus obesus","Thunnus obesus",FALSE,358613,FALSE,"",1,"Thunnus_obesus","Thunnus","Scombridae","Scombriformes","diurnal",4,"diurnal",""
"4091","thunnus orientalis","Thunnus orientalis",FALSE,833202,FALSE,"",1,"Thunnus_orientalis","Thunnus","Scombridae","Scombriformes","diurnal",1,"diurnal","GCA 000418415.1"
"4092","thunnus thynnus","Thunnus thynnus",FALSE,833184,FALSE,"",1,"Thunnus_thynnus","Thunnus","Scombridae","Scombriformes","diurnal",3,"diurnal","GCA 003231725.1"
"4093","thymallus arcticus","Thymallus arcticus",FALSE,713375,FALSE,"",1,"Thymallus_arcticus","Thymallus","Salmonidae","Salmoniformes","diurnal",1,"diurnal",""
"4094","thymallus thymallus","Thymallus thymallus",FALSE,3887,FALSE,"",1,"Thymallus_thymallus","Thymallus","Salmonidae","Salmoniformes","unclear",4,"unknown","GCA 004348285.1"
"4096","tigrigobius dilepis","Tigrigobius dilepis",FALSE,721221,FALSE,"",1,"Tigrigobius_dilepis","Tigrigobius","Gobiidae","Gobiiformes","diurnal",1,"diurnal",""
"4097","tigrigobius gemmatus","Tigrigobius gemmatus",FALSE,721216,FALSE,"",1,"Tigrigobius_gemmatus","Tigrigobius","Gobiidae","Gobiiformes","diurnal",1,"diurnal",""
"4098","tigrigobius janssi","Tigrigobius janssi",FALSE,601591,FALSE,"",1,"Tigrigobius_janssi","Tigrigobius","Gobiidae","Gobiiformes","diurnal",1,"diurnal",""
"4099","tigrigobius limbaughi","Tigrigobius limbaughi",FALSE,721213,FALSE,"",1,"Tigrigobius_limbaughi","Tigrigobius","Gobiidae","Gobiiformes","diurnal",1,"diurnal",""
"4100","tigrigobius macrodon","Tigrigobius macrodon",FALSE,183029,FALSE,"",1,"Tigrigobius_macrodon","Tigrigobius","Gobiidae","Gobiiformes","diurnal",1,"diurnal",""
"4101","tigrigobius multifasciatus","Tigrigobius multifasciatus",FALSE,721208,FALSE,"",1,"Tigrigobius_multifasciatus","Tigrigobius","Gobiidae","Gobiiformes","diurnal",1,"diurnal",""
"4102","tigrigobius nesiotes","Tigrigobius nesiotes",FALSE,601607,FALSE,"",1,"Tigrigobius_nesiotes","Tigrigobius","Gobiidae","Gobiiformes","diurnal",1,"diurnal",""
"4103","tigrigobius pallens","Tigrigobius pallens",FALSE,721204,FALSE,"",1,"Tigrigobius_pallens","Tigrigobius","Gobiidae","Gobiiformes","diurnal",1,"diurnal",""
"4104","tigrigobius puncticulatus","Tigrigobius puncticulatus",FALSE,7651086,FALSE,"",1,"Tigrigobius_puncticulatus",NA,NA,NA,"diurnal",1,"diurnal",""
"4105","tigrigobius zebrella","Elacatinus zebrellus",FALSE,3637479,TRUE,"",1,"Elacatinus_zebrellus",NA,NA,NA,"diurnal",1,"diurnal",""
"4107","tilapia microcephala","Sarotherodon melanotheron",FALSE,995302,TRUE,"",1,"Sarotherodon_melanotheron","Sarotherodon","Cichlidae","Cichliformes","diurnal",1,"diurnal",""
"4109","tilapia rendalli","Coptodon rendalli",FALSE,288060,TRUE,"",1,"Coptodon_rendalli","Coptodon","Cichlidae","Cichliformes","diurnal",3,"diurnal",""
"4111","tinca tinca","Tinca tinca",FALSE,753550,FALSE,"",1,"Tinca_tinca","Tinca","Tincidae","Cypriniformes","nocturnal",4,"nocturnal",""
"4113","tomicodon absitus","Tomicodon absitus",FALSE,3638568,FALSE,"",1,"Tomicodon_absitus","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4114","tomicodon australis","Tomicodon australis",FALSE,3638567,FALSE,"",1,"Tomicodon_australis","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4115","tomicodon bidens","Tomicodon bidens",FALSE,3638564,FALSE,"",1,"Tomicodon_bidens","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4116","tomicodon boehlkei","Tomicodon boehlkei",FALSE,3638576,FALSE,"",1,"Tomicodon_boehlkei","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4117","tomicodon chilensis","Tomicodon chilensis",FALSE,3638569,FALSE,"",1,"Tomicodon_chilensis","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4118","tomicodon clarkei","Tomicodon clarkei",FALSE,3638572,FALSE,"",1,"Tomicodon_clarkei","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4119","tomicodon cryptus","Tomicodon cryptus",FALSE,3638575,FALSE,"",1,"Tomicodon_cryptus","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4120","tomicodon eos","Tomicodon eos",FALSE,3638570,FALSE,"",1,"Tomicodon_eos","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4121","tomicodon fasciatus","Tomicodon fasciatus",FALSE,3638560,FALSE,"",1,"Tomicodon_fasciatus","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4122","tomicodon humeralis","Tomicodon humeralis",FALSE,41454,FALSE,"",1,"Tomicodon_humeralis","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",5,"diurnal",""
"4123","tomicodon lavettsmithi","Tomicodon lavettsmithi",FALSE,1041673,FALSE,"",1,"Tomicodon_lavettsmithi","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4124","tomicodon leurodiscus","Tomicodon leurodiscus",FALSE,3638574,FALSE,"",1,"Tomicodon_leurodiscus","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4125","tomicodon myersi","Tomicodon myersi",FALSE,41461,FALSE,"",1,"Tomicodon_myersi","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4126","tomicodon petersii","Tomicodon petersii",FALSE,3638562,FALSE,"",1,"Tomicodon_petersii","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4127","tomicodon prodomus","Tomicodon prodomus",FALSE,3638571,FALSE,"",1,"Tomicodon_prodomus","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4128","tomicodon rupestris","Tomicodon rupestris",FALSE,3638566,FALSE,"",1,"Tomicodon_rupestris","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"4129","tomicodon vermiculatus","Tomicodon vermiculatus",FALSE,3638573,FALSE,"",1,"Tomicodon_vermiculatus","Tomicodon","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
